		
"normalized area, average for each treatment"		
		
 GeoID 	  Average Bare  	 Average Bare 
comp121639_c1_seq2	 0.012531 	 0.016055 
comp121728_c0_seq1	 0.013138 	 0.011771 
comp121743_c0_seq1	 0.026105 	 0.022343 
comp121743_c0_seq2	 0.053311 	 0.053165 
comp121787_c0_seq1	 0.024943 	 0.027341 
comp121787_c0_seq2	 0.024943 	 0.027341 
comp121787_c0_seq3	 0.024943 	 0.027341 
comp121820_c0_seq1	 0.035675 	 0.033229 
comp121824_c1_seq1	 0.002382 	 0.001242 
comp121827_c0_seq1	 0.298143 	 0.315660 
comp121827_c0_seq2	 0.298143 	 0.315660 
comp121853_c0_seq2	 0.003622 	 0.005715 
comp121864_c0_seq1	 0.013239 	 0.011555 
comp121951_c0_seq1	 0.033270 	 0.033499 
comp121951_c0_seq2	 0.036600 	 0.022043 
comp122013_c0_seq1	 0.001847 	 0.002262 
comp122035_c0_seq1	 0.427022 	 0.424973 
comp122047_c0_seq1	 0.004488 	 0.003394 
comp122080_c0_seq1	 3.369471 	 3.247495 
comp122083_c0_seq1	 0.062654 	 0.064915 
comp122115_c0_seq1	 0.007085 	 0.006358 
comp122115_c0_seq2	 0.007085 	 0.006358 
comp122127_c0_seq1	 0.019020 	 0.017126 
comp122133_c0_seq1	 0.002461 	 0.002202 
comp122172_c0_seq1	 0.016327 	 0.015274 
comp122172_c0_seq2	 0.016327 	 0.015274 
comp122172_c1_seq1	 0.005361 	 0.003297 
comp122172_c1_seq2	 0.005361 	 0.003297 
comp122176_c0_seq1	 0.144270 	 0.133367 
comp122211_c0_seq1	 0.080280 	 0.106752 
comp122235_c1_seq1	 0.018199 	 0.023794 
comp122235_c1_seq2	 0.016451 	 0.019975 
comp122270_c0_seq1	 0.025990 	 0.001436 
comp122280_c0_seq1	 0.197949 	 0.187807 
comp122282_c0_seq1	 0.004086 	 0.007094 
comp122282_c1_seq1	 0.003927 	 0.006650 
comp122295_c0_seq1	 0.048862 	 0.056048 
comp122304_c0_seq2	 0.000441 	 0.004343 
comp122325_c0_seq1	 0.011032 	 0.010962 
comp122358_c1_seq1	 0.038271 	 0.037740 
comp122371_c0_seq1	 0.001820 	 0.002209 
comp122406_c0_seq1	 1.665820 	 1.566730 
comp122428_c0_seq1	 0.003328 	 0.003300 
comp122467_c0_seq1	 0.002326 	 0.002065 
comp122507_c0_seq1	 0.004805 	 0.006838 
comp122507_c0_seq2	 0.004457 	 0.005640 
comp122508_c0_seq1	 0.028677 	 0.025900 
comp122548_c0_seq1	 0.353713 	 0.362568 
comp122553_c0_seq1	 0.002933 	 0.004799 
comp122572_c0_seq1	 0.443950 	 0.434815 
comp122575_c0_seq2	 0.615281 	 0.678884 
comp122586_c0_seq1	 0.004291 	 0.004835 
comp122586_c0_seq2	 0.004291 	 0.004835 
comp122598_c1_seq1	 0.000337 	 0.002574 
comp122633_c0_seq1	 0.199643 	 0.202833 
comp122635_c0_seq1	 0.494905 	 0.501138 
comp122637_c0_seq1	 0.014170 	 0.015839 
comp122643_c0_seq1	 0.093626 	 0.112558 
comp122659_c1_seq3	 0.001869 	 0.002272 
comp122710_c0_seq1	 0.003614 	 0.013714 
comp122710_c0_seq2	 0.003614 	 0.013714 
comp122716_c0_seq1	 0.007953 	 0.006471 
comp122716_c0_seq2	 0.007953 	 0.006471 
comp122756_c0_seq1	 0.011008 	 0.008274 
comp122756_c0_seq2	 0.011008 	 0.008274 
comp122822_c0_seq1	 0.018672 	 0.017799 
comp122843_c0_seq1	 0.236433 	 0.224513 
comp122850_c0_seq1	 0.003082 	 0.003099 
comp122850_c0_seq2	 0.000544 	 0.001056 
comp122850_c0_seq3	 0.000544 	 0.001056 
comp122861_c0_seq1	 0.059341 	 0.040579 
comp122861_c0_seq2	 0.037707 	 0.021978 
comp122865_c1_seq1	 0.339543 	 0.307148 
comp122865_c2_seq1	 5.712701 	 5.887850 
comp122880_c1_seq2	 0.002243 	 0.001778 
comp122880_c1_seq3	 0.004357 	 0.009713 
comp122880_c1_seq4	 0.002243 	 0.001778 
comp122880_c1_seq5	 0.004357 	 0.009713 
comp122899_c1_seq1	 0.004639 	 0.004539 
comp122902_c0_seq1	 0.009413 	 0.007496 
comp122904_c0_seq2	 0.019321 	 0.017467 
comp122914_c0_seq2	 0.024601 	 0.025010 
comp122955_c0_seq1	 0.040203 	 0.046753 
comp122977_c0_seq1	 0.000865 	 0.002747 
comp122982_c0_seq1	 0.148078 	 0.139871 
comp122984_c0_seq3	 0.033469 	 0.028847 
comp122984_c0_seq6	 0.033469 	 0.028847 
comp122996_c0_seq1	 0.040408 	 0.034312 
comp123000_c0_seq1	 0.239658 	 0.267970 
comp123000_c0_seq2	 0.183183 	 0.193604 
comp123009_c1_seq1	 0.018775 	 0.019443 
comp123031_c0_seq1	 0.038973 	 0.034965 
comp123092_c0_seq1	 0.002771 	 0.004950 
comp123102_c2_seq1	 0.001283 	 0.001515 
comp123102_c2_seq2	 0.001283 	 0.001515 
comp123102_c2_seq3	 0.001283 	 0.001515 
comp123124_c0_seq1	 0.147001 	 0.148626 
comp123135_c0_seq1	 0.007499 	 0.003267 
comp123178_c0_seq1	 0.057993 	 0.054921 
comp123196_c0_seq1	 0.013187 	 0.013380 
comp123196_c0_seq2	 0.013187 	 0.013380 
comp123276_c0_seq1	 0.008469 	 0.006987 
comp123286_c0_seq1	 0.006662 	 0.011310 
comp123286_c0_seq1	 0.002115 	 0.002467 
comp123292_c0_seq1	 0.018501 	 0.017054 
comp123292_c0_seq2	 0.011821 	 0.010788 
comp123302_c1_seq1	 0.138513 	 0.143137 
comp123302_c1_seq2	 0.037719 	 0.043459 
comp123302_c1_seq3	 0.043844 	 0.044736 
comp123468_c0_seq1	 0.055874 	 0.053171 
comp123534_c0_seq1	 0.036183 	 0.028126 
comp123534_c0_seq2	 0.014402 	 0.012113 
comp123542_c2_seq1	 0.001242 	 0.001763 
comp123558_c0_seq1	 0.026042 	 0.043379 
comp123577_c0_seq1	 0.052425 	 0.046736 
comp123580_c0_seq1	 0.014750 	 0.048908 
comp123584_c0_seq1	 0.000680 	 0.002707 
comp123584_c0_seq2	 0.000680 	 0.002707 
comp123584_c0_seq3	 0.000680 	 0.002707 
comp123600_c0_seq1	 0.039386 	 0.041863 
comp123636_c0_seq1	 0.134008 	 0.125032 
comp123649_c0_seq1	 0.109937 	 0.097805 
comp123649_c0_seq2	 0.037260 	 0.037105 
comp123650_c0_seq1	 0.018198 	 0.026387 
comp123684_c2_seq1	 0.006802 	 0.006789 
comp123698_c0_seq2	 0.096005 	 0.093124 
comp123698_c3_seq1	 0.106034 	 0.102513 
comp123711_c0_seq1	 0.021108 	 0.022630 
comp123711_c0_seq2	 0.017140 	 0.018361 
comp123711_c0_seq3	 0.017140 	 0.018361 
comp123711_c0_seq4	 0.021108 	 0.022630 
comp123718_c0_seq1	 0.001656 	 0.000910 
comp123769_c1_seq1	 0.313339 	 0.292506 
comp123770_c0_seq1	 0.623411 	 0.743628 
comp123774_c0_seq1	 12.754403 	 12.422278 
comp123777_c0_seq1	 0.010475 	 0.009429 
comp123777_c0_seq2	 0.007125 	 0.007236 
comp123780_c1_seq1	 0.428965 	 0.448229 
comp123801_c0_seq1	 0.344897 	 0.158930 
comp123805_c0_seq1	 0.896578 	 0.915938 
comp123809_c0_seq2	 0.029373 	 0.028702 
comp123809_c0_seq4	 0.029373 	 0.028702 
comp123811_c0_seq1	 0.574197 	 0.605705 
comp123824_c0_seq1	 0.012002 	 0.007925 
comp123824_c0_seq2	 0.012002 	 0.007925 
comp123824_c0_seq4	 0.029308 	 0.033954 
comp123846_c0_seq1	 0.009918 	 0.007279 
comp123851_c0_seq1	 0.014845 	 0.006540 
comp123860_c0_seq2	 0.001518 	 0.001730 
comp123863_c0_seq1	 0.009653 	 0.010211 
comp123873_c0_seq1	 0.014555 	 0.018069 
comp123873_c0_seq2	 0.014555 	 0.018069 
comp123896_c2_seq1	 0.011007 	 0.013071 
comp123914_c0_seq1	 0.003784 	 0.002942 
comp123914_c0_seq2	 0.006834 	 0.005486 
comp123931_c0_seq1	 0.000617 	 0.000975 
comp123956_c1_seq1	 0.672799 	 0.436326 
comp123981_c1_seq1	 0.004653 	 0.003336 
comp124055_c0_seq1	 7.260329 	 8.407746 
comp124055_c0_seq2	 7.356359 	 8.530269 
comp124055_c0_seq3	 7.235376 	 8.383813 
comp124057_c0_seq1	 0.000837 	 0.003592 
comp124057_c0_seq2	 0.000837 	 0.003592 
comp124061_c0_seq1	 0.003649 	 0.004084 
comp124080_c0_seq1	 0.012174 	 0.014646 
comp124080_c0_seq2	 0.004173 	 0.002820 
comp124080_c1_seq1	 0.047481 	 0.047866 
comp124080_c1_seq3	 0.027162 	 0.032281 
comp124138_c0_seq1	 0.030199 	 0.031634 
comp124138_c0_seq2	 0.030199 	 0.031634 
comp124138_c1_seq1	 0.007331 	 0.009394 
comp124140_c0_seq1	 0.028386 	 0.034864 
comp124146_c0_seq1	 0.031907 	 0.032169 
comp124153_c0_seq1	 0.087770 	 0.103460 
comp124183_c1_seq1	 0.001307 	 0.001327 
comp124217_c1_seq1	 0.000210 	 0.001841 
comp124259_c0_seq1	 0.000200 	 0.000570 
comp124268_c0_seq1	 0.115154 	 0.101135 
comp124279_c1_seq1	 0.043314 	 0.042801 
comp124284_c0_seq4	 0.064984 	 0.059703 
comp124284_c0_seq5	 0.001688 	 0.001385 
comp124359_c0_seq1	 0.001954 	 0.002161 
comp124359_c0_seq2	 0.001954 	 0.002161 
comp124455_c0_seq1	 0.121225 	 0.144226 
comp124455_c1_seq1	 0.052046 	 0.056631 
comp124461_c0_seq1	 0.002354 	 0.001310 
comp124468_c0_seq1	 0.038339 	 0.035265 
comp124483_c1_seq1	 0.000177 	 0.000754 
comp124596_c4_seq1	 0.003480 	 0.004959 
comp124596_c4_seq2	 0.003480 	 0.004959 
comp124600_c1_seq1	 0.005128 	 0.003224 
comp124637_c0_seq1	 0.074995 	 0.065838 
comp124641_c0_seq2	 0.017856 	 0.017064 
comp124669_c0_seq1	 0.017579 	 0.026353 
comp124684_c0_seq2	 0.096855 	 0.101549 
comp124684_c0_seq3	 0.096855 	 0.101549 
comp124684_c0_seq4	 0.096855 	 0.101549 
comp124684_c0_seq5	 0.087554 	 0.091875 
comp124686_c0_seq1	 0.029206 	 0.026268 
comp124686_c0_seq2	 0.029206 	 0.026268 
comp124714_c0_seq1	 0.002489 	 0.000059 
comp124723_c0_seq1	 0.001374 	 0.001439 
comp124744_c0_seq1	 0.038479 	 0.044378 
comp124744_c0_seq10	 0.038479 	 0.044378 
comp124744_c0_seq11	 0.038479 	 0.044378 
comp124744_c0_seq12	 0.038479 	 0.044378 
comp124744_c0_seq2	 0.027081 	 0.029868 
comp124744_c0_seq3	 0.027081 	 0.029868 
comp124744_c0_seq4	 0.038479 	 0.044378 
comp124744_c0_seq5	 0.038479 	 0.044378 
comp124744_c0_seq6	 0.038479 	 0.044378 
comp124744_c0_seq7	 0.027081 	 0.029868 
comp124744_c0_seq8	 0.027081 	 0.029868 
comp124744_c0_seq9	 0.038479 	 0.044378 
comp124789_c1_seq1	 0.000775 	 0.002074 
comp124789_c1_seq2	 0.003708 	 0.004907 
comp124813_c0_seq1	 0.377808 	 0.370740 
comp124813_c0_seq2	 0.009693 	 0.008067 
comp124813_c0_seq3	 0.324245 	 0.325884 
comp124813_c0_seq4	 0.377808 	 0.370740 
comp124834_c1_seq4	 0.000758 	 0.000741 
comp124866_c1_seq1	 0.005310 	 0.004833 
comp124866_c1_seq2	 0.005310 	 0.004833 
comp124886_c1_seq1	 0.002404 	 0.001534 
comp124924_c0_seq2	 0.001005 	 0.001078 
comp124924_c3_seq1	 0.002130 	 0.002311 
comp124936_c0_seq1	 0.013864 	 0.012294 
comp124979_c0_seq2	 0.007232 	 0.005760 
comp124997_c1_seq1	 0.173531 	 0.172561 
comp125004_c0_seq1	 0.129294 	 0.177177 
comp125030_c0_seq1	 0.001146 	 0.001815 
comp125034_c0_seq1	 0.001872 	 0.003542 
comp125034_c0_seq3	 0.001872 	 0.003542 
comp125063_c0_seq1	 0.008769 	 0.011204 
comp125104_c0_seq1	 0.088619 	 0.079745 
comp125114_c0_seq1	 0.015654 	 0.008212 
comp125145_c0_seq2	 0.002438 	 0.001706 
comp125160_c0_seq1	 0.006579 	 0.004940 
comp125160_c1_seq2	 0.009506 	 0.006464 
comp125175_c0_seq3	 0.043897 	 0.048498 
comp125209_c0_seq1	 0.004972 	 0.004948 
comp125209_c0_seq4	 0.004972 	 0.004948 
comp125225_c0_seq2	 0.008449 	 0.009356 
comp125272_c0_seq1	 0.029087 	 0.025154 
comp125284_c1_seq1	 0.001260 	 0.001149 
comp125284_c1_seq5	 0.001260 	 0.001149 
comp125284_c1_seq7	 0.001260 	 0.001149 
comp125289_c0_seq1	 0.052364 	 0.029585 
comp125289_c0_seq2	 0.035748 	 0.017390 
comp125314_c0_seq1	 0.026046 	 0.024734 
comp125332_c0_seq1	 0.035826 	 0.036793 
comp125339_c0_seq1	 0.006009 	 0.005178 
comp125354_c0_seq1	 0.044747 	 0.044666 
comp125386_c0_seq1	 0.137618 	 0.154922 
comp125386_c0_seq2	 0.066418 	 0.069094 
comp125390_c3_seq1	 0.006221 	 0.006715 
comp125404_c0_seq1	 0.029184 	 0.032480 
comp125405_c1_seq1	 0.029606 	 0.030066 
comp125405_c2_seq1	 0.043274 	 0.034333 
comp125405_c2_seq2	 0.070183 	 0.058813 
comp125405_c3_seq1	 0.028424 	 0.026408 
comp125406_c0_seq1	 0.005704 	 0.006171 
comp125433_c1_seq2	 0.005005 	 0.005840 
comp125433_c1_seq3	 0.005005 	 0.005840 
comp125433_c1_seq4	 0.005005 	 0.005840 
comp125433_c1_seq5	 0.005005 	 0.005840 
comp125438_c0_seq1	 0.028374 	 0.043370 
comp125453_c0_seq1	 0.006209 	 0.006240 
comp125453_c2_seq1	 0.010071 	 0.008579 
comp125453_c3_seq1	 0.005782 	 0.006291 
comp125453_c3_seq2	 0.005782 	 0.006291 
comp125453_c3_seq3	 0.005782 	 0.006291 
comp125453_c3_seq4	 0.005782 	 0.006291 
comp125461_c0_seq1	 0.018919 	 0.017380 
comp125461_c0_seq2	 0.016311 	 0.014882 
comp125461_c0_seq3	 0.018919 	 0.017380 
comp125470_c0_seq1	 0.105760 	 0.100161 
comp125519_c0_seq1	 0.010233 	 0.008973 
comp125530_c0_seq1	 0.057756 	 0.058993 
comp125530_c0_seq2	 0.053263 	 0.053601 
comp125530_c1_seq1	 0.023155 	 0.023208 
comp125539_c0_seq1	 0.114383 	 0.103843 
comp125584_c0_seq1	 0.243810 	 0.254321 
comp125591_c0_seq1	 0.017961 	 0.017057 
comp125591_c0_seq2	 0.005039 	 0.005629 
comp125625_c0_seq1	 0.003717 	 0.013237 
comp125625_c3_seq1	 0.004307 	 0.005963 
comp125625_c3_seq2	 0.004307 	 0.005963 
comp125670_c0_seq3	 0.005955 	 0.005999 
comp125670_c0_seq4	 0.005955 	 0.005999 
comp125684_c1_seq1	 0.006433 	 0.005057 
comp125684_c1_seq2	 0.004062 	 0.002574 
comp125684_c1_seq3	 0.002371 	 0.002483 
comp125721_c0_seq1	 0.013021 	 0.013275 
comp125734_c0_seq1	 0.167379 	 0.174067 
comp125734_c0_seq2	 0.094949 	 0.095474 
comp125734_c0_seq3	 0.167379 	 0.174067 
comp125734_c0_seq4	 0.094949 	 0.095474 
comp125747_c0_seq1	 0.034517 	 0.043230 
comp125747_c0_seq2	 0.034517 	 0.043230 
comp125750_c0_seq1	 0.001750 	 0.001467 
comp125750_c0_seq2	 0.001750 	 0.001467 
comp125826_c0_seq1	 0.090488 	 0.098295 
comp125828_c1_seq1	 0.009559 	 0.010274 
comp125828_c1_seq3	 0.009559 	 0.010274 
comp125840_c0_seq1	 0.000720 	 0.001001 
comp125847_c0_seq1	 0.038518 	 0.040091 
comp125851_c0_seq1	 0.010744 	 0.010371 
comp125854_c0_seq1	 0.033693 	 0.028742 
comp125870_c0_seq1	 0.032643 	 0.025382 
comp125873_c0_seq1	 0.001413 	 0.024089 
comp125883_c0_seq1	 0.001978 	 0.004378 
comp125883_c0_seq2	 0.001978 	 0.004378 
comp125883_c0_seq3	 0.001978 	 0.004378 
comp125883_c0_seq4	 0.001978 	 0.004378 
comp125883_c0_seq5	 0.001978 	 0.004378 
comp125883_c0_seq6	 0.001978 	 0.004378 
comp125884_c0_seq1	 0.009526 	 0.009068 
comp125905_c0_seq1	 0.645658 	 0.599584 
comp125911_c0_seq1	 0.020345 	 0.018776 
comp125919_c0_seq2	 0.001259 	 0.002301 
comp125919_c0_seq3	 0.001259 	 0.002301 
comp125923_c0_seq1	 0.003766 	 0.002214 
comp125945_c0_seq1	 0.164092 	 0.165636 
comp125945_c0_seq2	 0.164092 	 0.165636 
comp125948_c0_seq2	 0.070076 	 0.067770 
comp125948_c0_seq3	 0.070076 	 0.067770 
comp125962_c0_seq1	 0.012249 	 0.011724 
comp125966_c0_seq1	 0.022619 	 0.019596 
comp125966_c1_seq2	 0.004682 	 0.004944 
comp125981_c0_seq1	 0.008356 	 0.001778 
comp126008_c0_seq1	 0.218889 	 0.213144 
comp126013_c2_seq1	 0.003763 	 0.001989 
comp126013_c2_seq2	 0.003763 	 0.001989 
comp126021_c0_seq1	 0.579517 	 0.585514 
comp126028_c0_seq1	 0.011245 	 0.011660 
comp126028_c0_seq2	 0.011245 	 0.011660 
comp126044_c1_seq1	 0.002129 	 0.005166 
comp126044_c1_seq2	 0.002129 	 0.005166 
comp126080_c0_seq2	 0.011194 	 0.010430 
comp126096_c0_seq1	 0.010114 	 0.010121 
comp126103_c0_seq1	 0.007969 	 0.007753 
comp126113_c2_seq1	 0.001641 	 0.002225 
comp126124_c0_seq1	 0.000413 	 0.000445 
comp126124_c0_seq2	 0.000413 	 0.000445 
comp126129_c0_seq1	 0.209775 	 0.213829 
comp126137_c0_seq1	 3.565661 	 4.287801 
comp126141_c1_seq1	 0.001524 	 0.001836 
comp126146_c0_seq1	 1.619388 	 1.471515 
comp126150_c0_seq1	 0.000827 	 0.001891 
comp126199_c0_seq1	 0.132169 	 0.142245 
comp126204_c0_seq1	 0.001977 	 0.001697 
comp126204_c0_seq2	 0.001977 	 0.001697 
comp126240_c0_seq1	 0.009768 	 0.009188 
comp126240_c0_seq2	 0.009768 	 0.009188 
comp126254_c0_seq1	 0.010500 	 0.010834 
comp126254_c0_seq2	 0.010500 	 0.010834 
comp126254_c0_seq3	 0.010500 	 0.010834 
comp126254_c0_seq4	 0.010500 	 0.010834 
comp126257_c2_seq1	 0.001114 	 0.000618 
comp126265_c0_seq1	 0.003053 	 0.002662 
comp126275_c0_seq1	 0.000170 	 0.000180 
comp126284_c0_seq1	 0.005986 	 0.006079 
comp126284_c0_seq2	 0.009388 	 0.008385 
comp126310_c0_seq1	 0.004040 	 0.006464 
comp126326_c2_seq1	 0.008086 	 0.012880 
comp126359_c0_seq2	 0.001247 	 0.001081 
comp126359_c0_seq3	 0.001247 	 0.001081 
comp126359_c0_seq4	 0.001247 	 0.001081 
comp126375_c0_seq1	 0.003119 	 0.002028 
comp126378_c0_seq1	 0.002011 	 0.001545 
comp126386_c1_seq1	 0.013045 	 0.014389 
comp126415_c0_seq1	 0.079591 	 0.074687 
comp126422_c0_seq1	 0.009246 	 0.009237 
comp126425_c1_seq1	 0.034572 	 0.032705 
comp126425_c2_seq1	 0.011122 	 0.012252 
comp126429_c0_seq1	 0.002227 	 0.003888 
comp126429_c0_seq2	 0.002227 	 0.003888 
comp126452_c0_seq1	 0.035563 	 0.037227 
comp126452_c0_seq2	 0.046034 	 0.055125 
comp126452_c0_seq3	 0.058371 	 0.066623 
comp126452_c0_seq4	 0.023226 	 0.025729 
comp126462_c0_seq2	 0.071463 	 0.079198 
comp126462_c0_seq3	 0.107105 	 0.114736 
comp126480_c0_seq1	 0.178278 	 0.177190 
comp126480_c1_seq1	 0.007235 	 0.007004 
comp126487_c0_seq1	 0.000526 	 0.000326 
comp126499_c0_seq1	 0.006550 	 0.009137 
comp126499_c0_seq2	 0.004846 	 0.011963 
comp126503_c0_seq1	 0.878569 	 0.748488 
comp126523_c0_seq1	 0.023784 	 0.027951 
comp126523_c0_seq2	 0.023784 	 0.027951 
comp126523_c0_seq3	 0.023784 	 0.027951 
comp126523_c0_seq4	 0.023784 	 0.027951 
comp126539_c0_seq1	 0.002841 	 0.001907 
comp126545_c2_seq1	 0.001171 	 0.000568 
comp126565_c0_seq1	 0.023892 	 0.017486 
comp126573_c0_seq2	 0.006562 	 0.003719 
comp126573_c0_seq3	 0.006562 	 0.003719 
comp126577_c0_seq1	 0.033715 	 0.036305 
comp126607_c0_seq1	 0.004050 	 0.002784 
comp126657_c0_seq1	 0.007373 	 0.008124 
comp126657_c0_seq2	 0.007373 	 0.008124 
comp126665_c0_seq1	 0.060962 	 0.076962 
comp126665_c0_seq2	 0.060962 	 0.076962 
comp126686_c0_seq2	 0.004848 	 0.001551 
comp126710_c0_seq1	 0.042575 	 0.051293 
comp126744_c0_seq1	 0.013484 	 0.009977 
comp126744_c0_seq2	 0.013484 	 0.009977 
comp126745_c1_seq1	 0.026479 	 0.024394 
comp126758_c0_seq1	 0.015735 	 0.015457 
comp126758_c0_seq2	 0.015735 	 0.015457 
comp126766_c0_seq1	 0.005714 	 0.006318 
comp126771_c0_seq1	 0.022524 	 0.009402 
comp126777_c0_seq1	 0.001946 	 0.002658 
comp126795_c0_seq3	 0.006272 	 0.004981 
comp126804_c0_seq1	 0.004305 	 0.003592 
comp126804_c0_seq2	 0.004305 	 0.003592 
comp126807_c0_seq1	 0.703647 	 0.500642 
comp126807_c0_seq2	 0.703647 	 0.500642 
comp126828_c0_seq1	 1.847527 	 1.882457 
comp126846_c0_seq1	 0.061677 	 0.059787 
comp126846_c1_seq1	 0.485203 	 0.503030 
comp126846_c1_seq2	 0.188047 	 0.163509 
comp126846_c1_seq2	 0.188047 	 0.163509 
comp126846_c1_seq3	 0.188047 	 0.163509 
comp126862_c0_seq1	 0.007194 	 0.006281 
comp126862_c0_seq2	 0.013185 	 0.013492 
comp126862_c0_seq4	 0.023318 	 0.021513 
comp126863_c0_seq1	 0.003337 	 0.004969 
comp126863_c0_seq2	 0.003337 	 0.004969 
comp126900_c0_seq1	 0.004263 	 0.008597 
comp126941_c1_seq2	 0.003737 	 0.004069 
comp126941_c1_seq3	 0.003737 	 0.004069 
comp126941_c2_seq1	 0.014760 	 0.015162 
comp126941_c2_seq2	 0.014760 	 0.015162 
comp126944_c0_seq1	 0.001708 	 0.001113 
comp126953_c0_seq1	 0.927797 	 0.965300 
comp126982_c0_seq1	 0.065862 	 0.063643 
comp126982_c1_seq1	 0.095294 	 0.090768 
comp127023_c0_seq1	 0.127606 	 0.112681 
comp127025_c0_seq1	 0.098456 	 0.047112 
comp127066_c0_seq1	 0.114297 	 0.119952 
comp127076_c0_seq1	 0.001175 	 0.009600 
comp127093_c0_seq1	 0.112210 	 0.095188 
comp127108_c0_seq1	 0.145228 	 0.145667 
comp127116_c0_seq2	 0.000726 	 0.000330 
comp127151_c0_seq2	 0.004645 	 0.005464 
comp127174_c0_seq1	 0.203349 	 0.174245 
comp127187_c0_seq1	 0.000592 	 0.001055 
comp127194_c0_seq1	 0.000820 	 0.001295 
comp127194_c0_seq3	 0.000820 	 0.001295 
comp127203_c1_seq1	 0.035281 	 0.038517 
comp127203_c1_seq2	 0.045679 	 0.047742 
comp127261_c0_seq1	 0.030094 	 0.033614 
comp127261_c0_seq2	 0.030094 	 0.033614 
comp127261_c0_seq3	 0.030094 	 0.033614 
comp127278_c0_seq3	 0.074378 	 0.061119 
comp127291_c0_seq1	 0.165443 	 0.104643 
comp127296_c0_seq1	 0.000497 	 0.000544 
comp127296_c0_seq3	 0.000497 	 0.000544 
comp127301_c0_seq1	 0.002907 	 0.002793 
comp127301_c0_seq2	 0.003545 	 0.004903 
comp127392_c0_seq1	 0.343447 	 0.443184 
comp127392_c0_seq2	 0.494647 	 0.642169 
comp127392_c0_seq3	 0.476821 	 0.614085 
comp127392_c0_seq4	 0.361274 	 0.471268 
comp127416_c0_seq1	 0.004582 	 0.005967 
comp127416_c0_seq1	 0.004582 	 0.005967 
comp127416_c0_seq2	 0.004582 	 0.005967 
comp127420_c0_seq1	 0.018813 	 0.023497 
comp127448_c0_seq1	 0.004386 	 0.005389 
comp127448_c1_seq1	 0.004894 	 0.005361 
comp127473_c0_seq1	 0.002537 	 0.006433 
comp127473_c0_seq2	 0.002537 	 0.006433 
comp127494_c1_seq1	 0.001583 	 0.001092 
comp127527_c1_seq1	 0.008896 	 0.009137 
comp127542_c0_seq1	 0.033389 	 0.032037 
comp127542_c0_seq2	 0.103876 	 0.101020 
comp127544_c0_seq1	 0.018376 	 0.017059 
comp127544_c0_seq2	 0.018376 	 0.017059 
comp127558_c0_seq2	 0.042197 	 0.039283 
comp127558_c0_seq4	 0.021911 	 0.019877 
comp127566_c0_seq1	 0.001786 	 0.001087 
comp127569_c0_seq1	 0.000720 	 0.001091 
comp127569_c0_seq2	 0.001816 	 0.001916 
comp127576_c0_seq1	 0.001994 	 0.001582 
comp127584_c0_seq1	 0.959103 	 0.795272 
comp127584_c0_seq2	 0.801225 	 0.665489 
comp127586_c0_seq1	 0.001381 	 0.001618 
comp127603_c0_seq1	 0.022490 	 0.022168 
comp127619_c0_seq1	 0.007387 	 0.004201 
comp127619_c0_seq3	 0.007387 	 0.004201 
comp127625_c0_seq2	 0.002377 	 0.002292 
comp127634_c0_seq1	 0.039583 	 0.059667 
comp127646_c0_seq1	 0.051710 	 0.081004 
comp127646_c0_seq2	 0.051710 	 0.081004 
comp127656_c0_seq1	 0.007555 	 0.017737 
comp127688_c0_seq1	 0.779449 	 0.811897 
comp127693_c0_seq1	 0.007980 	 0.009027 
comp127694_c0_seq1	 0.004917 	 0.005982 
comp127716_c0_seq1	 0.101383 	 0.111911 
comp127753_c0_seq1	 0.336003 	 0.364621 
comp127798_c1_seq1	 0.002820 	 0.004767 
comp127806_c0_seq3	 0.005155 	 0.005554 
comp127806_c0_seq5	 0.005155 	 0.005554 
comp127808_c0_seq1	 0.762854 	 0.669996 
comp127899_c0_seq1	 0.000773 	 0.000657 
comp127899_c0_seq2	 0.000773 	 0.000657 
comp127899_c0_seq3	 0.019050 	 0.035261 
comp127903_c0_seq1	 0.016410 	 0.015070 
comp127948_c0_seq1	 0.016905 	 0.014923 
comp127977_c0_seq1	 0.009591 	 0.015906 
comp127987_c1_seq1	 0.119555 	 0.120850 
comp127991_c1_seq2	 0.004940 	 0.004318 
comp128004_c1_seq1	 0.063192 	 0.038084 
comp128015_c0_seq1	 0.025191 	 0.020601 
comp128025_c1_seq1	 0.003216 	 0.002962 
comp128031_c0_seq1	 0.001113 	 0.001837 
comp128047_c0_seq1	 0.012476 	 0.014604 
comp128085_c0_seq3	 0.009339 	 0.009682 
comp128089_c0_seq1	 0.110052 	 0.122825 
comp128089_c0_seq2	 0.110052 	 0.122825 
comp128095_c0_seq1	 0.128314 	 0.138016 
comp128096_c0_seq1	 0.009332 	 0.006661 
comp128133_c1_seq1	 0.021755 	 0.016313 
comp128189_c0_seq2	 0.036885 	 0.051569 
comp128209_c0_seq1	 0.081035 	 0.077601 
comp128268_c0_seq1	 0.007854 	 0.006961 
comp128290_c0_seq1	 0.052935 	 0.059355 
comp128299_c1_seq1	 0.002838 	 0.004952 
comp128314_c1_seq1	 0.010801 	 0.009722 
comp128318_c1_seq1	 0.001373 	 0.005058 
comp128327_c0_seq1	 0.015614 	 0.045323 
comp128327_c0_seq2	 0.015614 	 0.045323 
comp128339_c0_seq1	 0.162210 	 0.142579 
