"","bareCaseInlet","bareFidalgoBay","barePortGamble","bareSkokomishRiver","bareWillapaBay","eelgrassCaseInlet","eelgrassFidalgoBay","eelgrassPortGamble","eelgrassSkokomishRiver"
"cds.comp133646_c0_seq6|m.21761",0.098029942,0.02844494,0.094751419,0.08430208,0.106900952,0.067642311,0.072832605,0.086367829,0.101805049
"cds.comp133651_c0_seq1|m.21770",0.185834136,0.144807944,0.176291786,0.222288791,0.195605478,0.163174899,0.122111741,0.154210459,0.245717432
"cds.comp133651_c0_seq2|m.21772",0.185834136,0.144807944,0.176291786,0.222288791,0.195605478,0.163174899,0.122111741,0.154210459,0.245717432
"cds.comp133657_c0_seq1|m.21779",0.003246814,0.006977811,0.001851424,0.004940575,0.005022623,0.007877158,0.001730938,0.005630691,0.006059563
"cds.comp133659_c0_seq1|m.21783",0.030270207,0.044688273,0.027752684,0.017337189,0.013513394,0.024840457,0.032754118,0.030266345,0.037079869
"cds.comp133674_c0_seq1|m.21801",3.618e-06,0.000150496,0.000267596,0.000158245,0.000241737,2.0804e-05,0.000558229,0,0.00127598061538462
"cds.comp133683_c0_seq1|m.21805",0.000242877,0.001566995,0.00228412,0.000513445,5.4091e-05,0.001157102,0.002285889,0.001219136,0.00052682
"cds.comp133683_c0_seq2|m.21807",0.000242877,0.001566995,0.00228412,0.000513445,5.4091e-05,0.001157102,0.002285889,0.001219136,0.00052682
"cds.comp133687_c0_seq1|m.21819",0.084305979,0.14124096,0.124732292,0.094982327,0.082060361,0.082630848,0.106679317,0.109429749,0.08021727
"cds.comp133709_c0_seq1|m.21829",0.153793419,0.131882092,0.200842994,0.132983119,0.102368323,0.140201917,0.159928615,0.187241665,0.114499223
"cds.comp133724_c0_seq1|m.21851",0.009792093,0.000124766,0.000494499,0.000555034,4.5991e-05,0.038075706,0.002167471,0.039318935,0.024052098
"cds.comp133724_c0_seq2|m.21852",0.022045704,0.000833531,0.012594533,0.012021752,0.017365639,0.087586319,0.028083788,0.067984664,0.048216563
"cds.comp133727_c0_seq9|m.21877",0.00324063,0.00020387,0.004864053,0.004269887,0.000399436,0.007214749,2.7629e-05,0.010187709,0.00067847
"cds.comp133735_c0_seq1|m.21898",0.037702005,0.002911265,0.000449334,0.000140006,0.02302316,0.002799102,0.000195487,0.000110659,0.00030986
"cds.comp133759_c0_seq1|m.21933",0.000209703,0.000111727,0.00159697365625,0.000381841,0.000107671,0.000735684,0.000513147,0.000476316,0.000164739
"cds.comp133759_c0_seq2|m.21935",0.000209703,0.000111727,0.00159697365625,0.000381841,0.000107671,0.000735684,0.000513147,0.000476316,0.000164739
"cds.comp133759_c0_seq3|m.21936",0.000209703,0.000111727,0.00159697365625,0.000381841,0.000107671,0.000735684,0.000513147,0.000476316,0.000164739
"cds.comp133759_c0_seq4|m.21937",0.000209703,0.000111727,0.00159697365625,0.000381841,0.000107671,0.000735684,0.000513147,0.000476316,0.000164739
"cds.comp133779_c0_seq1|m.21956",0.000725286,0.000788479,0.000314002,0.000513602,0.001142615,0.001085763,0.001068014,0.000523126,0.003432207
"cds.comp133779_c1_seq2|m.21957",0.010275511,0.000726458,0.012225692,0.003444991,0.011103142,0.007075305,0.011006407,0.010012657,0.011970022
"cds.comp133779_c2_seq1|m.21958",0.082601963,0.050231841,0.068487596,0.0868285,0.083458908,0.065305769,0.069443566,0.060456957,0.094554025
"cds.comp133779_c2_seq2|m.21960",0.008803871,0.001222137,0.00422149,0.007192243,0.006610249,0.006207753,0.007817988,0.003043557,0.007204503
"cds.comp133779_c2_seq3|m.21962",0.133215389,0.066768,0.100693745,0.153264646,0.139332937,0.101261791,0.107067964,0.098949695,0.118447725
"cds.comp133779_c2_seq4|m.21964",0.044481062,0.026976577,0.037594222,0.057081835,0.051701007,0.036155374,0.039878438,0.032856313,0.059670006
"cds.comp133779_c3_seq1|m.21966",0.055640034,0.048652214,0.06031099,0.046659651,0.052253698,0.041177511,0.046071256,0.036917952,0.06900858
"cds.comp133779_c4_seq1|m.21967",0.04305712,0.022729993,0.031848566,0.043711959,0.051049249,0.036368332,0.018019073,0.036649554,0.046306327
"cds.comp133779_c4_seq2|m.21968",0.024499119,0.010935045,0.031477321,0.028692065,0.034798804,0.02368433,0.006653884,0.024432144,0.025597688
"cds.comp133779_c5_seq1|m.21969",0.013811452,0.001627036,0.001852381,0.00079661,0.011125199,0.008022679,0.002387717,0.003457021,0.00378724
"cds.comp133782_c1_seq1|m.21971",0.143252294,0.265585073,0.236312687,0.167229052,0.123688147,0.167655725,0.188916757,0.19643276,0.149363635
"cds.comp133798_c0_seq1|m.21982",0.072788259,0.026308815,0.109057646,0.081298341,0.047812009,0.00501958,0.000447394,0.006111587,0.088495161
"cds.comp133800_c0_seq1|m.21983",0.00424664,0.000156882,0.00639608,0.004523727,0.002540904,0.004645586,0.005655935,0.00333934,0.004113052
"cds.comp133800_c0_seq3|m.21986",0.00424664,0.000156882,0.00639608,0.004523727,0.002540904,0.004645586,0.005655935,0.00333934,0.004113052
"cds.comp133801_c1_seq1|m.21991",0.001199896,0.000712654,0.002680072,4.4354e-05,0.004290831,2.8769e-05,1.8378e-05,0.001855842,0.002736018
"cds.comp133801_c1_seq2|m.21992",0.001199896,0.000712654,0.002680072,4.4354e-05,0.004290831,2.8769e-05,1.8378e-05,0.001855842,0.002736018
"cds.comp133803_c0_seq1|m.21997",0.009745925,0.006735094,0.012601744,0.007432493,0.006135242,0.010621815,0.005869834,0.008696726,0.008256037
"cds.comp133824_c0_seq1|m.22029",0.013231207,0.019495878,0.027593639,0.018101722,0.023394373,0.01022764,0.028552574,0.019153867,0.032753892
"cds.comp133864_c0_seq9|m.22057",0.006572653,0.000165213,0.004524182,0.008297764,0.003271477,0.004531936,0.006440927,0.000370379,0.004681149
"cds.comp133868_c0_seq1|m.22061",0.017313768,0.020478357,0.030173725,0.025313202,0.021271138,0.025099638,0.041037207,0.026206907,0.038420857
"cds.comp133875_c0_seq1|m.22064",0.003887253,0.001005333,0.00798044,0.004211836,0.010601714,0.00213167,0.006679515,0.008148877,0.004266045
"cds.comp133875_c0_seq5|m.22068",0.003887253,0.001005333,0.00798044,0.004211836,0.010601714,0.00213167,0.006679515,0.008148877,0.004266045
"cds.comp133875_c0_seq6|m.22069",0.003887253,0.001005333,0.00798044,0.004211836,0.010601714,0.00213167,0.006679515,0.008148877,0.004266045
"cds.comp133875_c0_seq9|m.22071",0.003887253,0.001005333,0.00798044,0.004211836,0.010601714,0.00213167,0.006679515,0.008148877,0.004266045
"cds.comp133881_c0_seq1|m.22080",0.040875964,0.043155815,0.014672275,0.049545663,0.036860312,0.0214444,0.014450489,0.036030244,0.029705736
"cds.comp133881_c0_seq2|m.22082",0.040875964,0.043155815,0.014672275,0.049545663,0.036860312,0.0214444,0.014450489,0.036030244,0.029705736
"cds.comp133882_c0_seq2|m.22086",0.000486936,8.024e-06,0.001167269,0.000142964,0.000634104,0.000785561,5.292e-06,0.000210253,3.7154e-05
"cds.comp133910_c0_seq5|m.22124",0.003927123,0.015867688,0.002601594,0.000227895,0.000204667,3.3316e-05,0.000254884,0.000115257,0.006704824
"cds.comp133923_c0_seq1|m.22145",0.007150757,0.000968976,0.008219144,0.007441807,0.008046326,0.004428225,0.00952596,0.010764266,0.007840806
"cds.comp133923_c0_seq2|m.22146",0.007150757,0.000968976,0.008219144,0.007441807,0.008046326,0.004428225,0.00952596,0.010764266,0.007840806
"cds.comp133923_c0_seq4|m.22147",0.00490861,4.2538e-05,0.008068779,0.004723094,0.005889406,0.003649157,0.007505191,0.008110392,0.004576956
"cds.comp133928_c1_seq1|m.22152",0.016656498,0.017952201,0.030015094,0.02107147,0.020793196,0.011174867,0.023060769,0.023581594,0.020302816
"cds.comp133928_c1_seq2|m.22154",0.016656498,0.017952201,0.030015094,0.02107147,0.020793196,0.011174867,0.023060769,0.023581594,0.020302816
"cds.comp133928_c1_seq6|m.22156",0.016656498,0.017952201,0.030015094,0.02107147,0.020793196,0.011174867,0.023060769,0.023581594,0.020302816
"cds.comp133945_c0_seq2|m.22166",0.019165533,0.011226358,0.021572003,0.018884446,0.035085309,0.004316132,0.025488542,0.025468876,0.021884135
"cds.comp133945_c0_seq3|m.22167",0.019165533,0.011226358,0.021572003,0.018884446,0.035085309,0.004316132,0.025488542,0.025468876,0.021884135
"cds.comp133946_c0_seq1|m.22168",0.042517308,4.3648e-05,0.044661636,0.013784397,0.036119823,0.021997956,0.017090347,0.070646733,0.045933827
"cds.comp133946_c0_seq3|m.22169",0.042517308,4.3648e-05,0.044661636,0.013784397,0.036119823,0.021997956,0.017090347,0.070646733,0.045933827
"cds.comp133947_c0_seq1|m.22170",0.375651133,0.511600514,0.628388484,0.473596087,0.652876805,0.22145512,0.589267585,0.805717604,0.728497296
"cds.comp133951_c0_seq1|m.22172",0.036105977,0.034921277,0.075285167,0.076604228,0.105871214,0.032988397,0.091219129,0.080641929,0.051068757
"cds.comp133957_c0_seq1|m.22173",0.204850094,0.343975355,0.421199955,0.229743018,0.342483621,0.223227693,0.345153308,0.343432947,0.339385761
"cds.comp133965_c0_seq1|m.22182",0.005009939,0.01504341,0.005289422,0.002234991,0.013169017,0.003943179,0.008399804,0.002471309,0.004635217
"cds.comp133965_c0_seq2|m.22184",0.004087626,0.014818011,0.001225046,0.0009438,0.007396258,0.003751297,0.00536138,0.00055641,0.002448057
"cds.comp133965_c0_seq3|m.22186",0.005009939,0.01504341,0.005289422,0.002234991,0.013169017,0.003943179,0.008399804,0.002471309,0.004635217
"cds.comp133965_c0_seq4|m.22188",0.000922313,0.000225399,0.004064376,0.001291191,0.005772759,0.000191882,0.003038424,0.001914899,0.00218716
"cds.comp133965_c0_seq5|m.22189",0.004087626,0.014818011,0.001225046,0.0009438,0.007396258,0.003751297,0.00536138,0.00055641,0.002448057
"cds.comp133965_c0_seq6|m.22191",0.005009939,0.01504341,0.005289422,0.002234991,0.013169017,0.003943179,0.008399804,0.002471309,0.004635217
"cds.comp133965_c0_seq7|m.22193",0.005009939,0.01504341,0.005289422,0.002234991,0.013169017,0.003943179,0.008399804,0.002471309,0.004635217
"cds.comp133965_c0_seq9|m.22196",0.000922313,0.000225399,0.004064376,0.001291191,0.005772759,0.000191882,0.003038424,0.001914899,0.00218716
"cds.comp133965_c1_seq2|m.22199",0.003448741,0.000353523,0.005287268,0.001581254,0.004209855,0.003474295,0.002943152,0.003171965,0.004335949
"cds.comp133965_c1_seq3|m.22201",0.003351626,0.00031543,0.005250207,0.001564835,0.003539445,0.002488144,0.002756309,0.003038313,0.004237393
"cds.comp133965_c1_seq4|m.22202",9.7115e-05,3.8093e-05,3.7061e-05,1.6419e-05,0.00067041,0.000986151,0.000186843,0.000133652,9.8556e-05
"cds.comp133993_c0_seq1|m.22229",0.002012065,0.004489578,0.00327915,0.002000709,0.002279163,0.001467216,0.003500099,0.002731281,0.000868001
"cds.comp133993_c0_seq2|m.22230",0.002012065,0.004489578,0.00327915,0.002000709,0.002279163,0.001467216,0.003500099,0.002731281,0.000868001
"cds.comp133993_c0_seq3|m.22231",0.002012065,0.004489578,0.00327915,0.002000709,0.002279163,0.001467216,0.003500099,0.002731281,0.000868001
"cds.comp134011_c0_seq1|m.22271",0.191735584,0.038513323,0.060278815,0.098225976,0.042431298,0.074172492,0.064088996,0.103442598,0.072136191
"cds.comp134037_c0_seq1|m.22302",0.000440364,0.00165665,0.001121585,0.000891442,0.000561927,0.001534652,0.001740785,0.001037042,0.00107796
"cds.comp134037_c0_seq2|m.22304",0.000440364,0.00165665,0.001121585,0.000891442,0.000561927,0.001534652,0.001740785,0.001037042,0.00107796
"cds.comp134038_c0_seq1|m.22306",0.044809341,0.047953444,0.087418753,0.053799881,0.042554642,0.058139296,0.064080822,0.069876769,0.04224336
"cds.comp134041_c0_seq1|m.22309",0.000111046,6.0477e-05,6.0227e-05,0.000194433,6.5027e-05,4.9965e-05,6.5792e-05,0.00017702,0.000224441
"cds.comp134041_c0_seq2|m.22310",0.000111046,6.0477e-05,6.0227e-05,0.000194433,6.5027e-05,4.9965e-05,6.5792e-05,0.00017702,0.000224441
"cds.comp134045_c4_seq1|m.22315",0.050569659,0.07875751,0.108847446,0.027351583,0.032608117,0.040954362,0.049079198,0.044994241,0.066575273
"cds.comp134045_c4_seq2|m.22316",0.050569659,0.07875751,0.108847446,0.027351583,0.032608117,0.040954362,0.049079198,0.044994241,0.066575273
"cds.comp134045_c4_seq4|m.22317",0.010233006,0.010089211,0.019938383,0.008079149,0.007680249,0.003272517,0.014213898,0.011143468,0.045923606
"cds.comp134048_c5_seq1|m.22324",0.025335161,0.010133823,0.026934274,0.036727814,0.025853972,0.032521025,0.026501229,0.045608496,0.028440287
"cds.comp134048_c5_seq6|m.22326",0.025335161,0.010133823,0.026934274,0.036727814,0.025853972,0.032521025,0.026501229,0.045608496,0.028440287
"cds.comp134055_c2_seq1|m.22339",6.8224e-05,0.001589475,0.001007425,0.000916339,0.000314907,0.000715461,0.005572573,0.001085794,0.000956957
"cds.comp134063_c0_seq2|m.22352",0.005355868,0.006995842,0.010001695,0.003783904,0.003257168,0.005668588,0.002798611,0.008485664,0.007087087
"cds.comp134070_c0_seq1|m.22359",0.117793251,0.098263331,0.190596295,0.112472011,0.116152337,0.104705396,0.117580807,0.105765105,0.13569825
"cds.comp134070_c0_seq2|m.22361",0.117793251,0.098263331,0.190596295,0.112472011,0.116152337,0.104705396,0.117580807,0.105765105,0.13569825
"cds.comp134070_c0_seq3|m.22363",0.378062367,0.362027545,0.52497686,0.411507916,0.318830367,0.354808609,0.328738642,0.358212681,0.422094985
"cds.comp134070_c0_seq4|m.22366",0.378062367,0.362027545,0.52497686,0.411507916,0.318830367,0.354808609,0.328738642,0.358212681,0.422094985
"cds.comp134089_c2_seq1|m.22389",0.020194198,0.020969671,0.030346142,0.013248342,0.012670944,0.018547007,0.025742667,0.022569693,0.019210349
"cds.comp134105_c0_seq1|m.22398",0.000366762,0.057922051,0.014968654,0.00061141,0.01116192,0.001388684,0.000118564,0.010059288,0.034545173
"cds.comp134114_c0_seq1|m.22402",0.005145313,0.007406818,0.013466284,0.007598591,0.012139474,0.003403886,0.012359846,0.011216058,0.005108661
"cds.comp134123_c0_seq1|m.22416",0.006916047,0.012108625,0.013376323,0.009337732,0.011249707,0.003225604,0.00017713,0.01611593,0.018843023
"cds.comp134123_c0_seq2|m.22417",0.000448455,0.000210684,0.018175592,0.010047007,0.015904346,0.004094922,0.001747012,0.03043393,0.034954279
"cds.comp134156_c0_seq1|m.22475",0.000495322,0.001936978,0.006501226,0.002739208,0.000305136,0.003308378,0.00437419,0.003739939,0.000839792
"cds.comp134156_c0_seq2|m.22477",0.000495322,0.001936978,0.006501226,0.002739208,0.000305136,0.003308378,0.00437419,0.003739939,0.000839792
"cds.comp134165_c0_seq1|m.22483",0.018915954,0.003605548,0.018889407,0.024182631,0.018598888,0.027221837,0.017352792,0.016178153,0.014014238
"cds.comp134173_c1_seq1|m.22484",0.011534663,0.00077159,0.013118859,0.00901467,0.00735186,0.010042214,0.014545059,0.008738795,0.005269316
"cds.comp134173_c1_seq2|m.22485",0.011534663,0.00077159,0.013118859,0.00901467,0.00735186,0.010042214,0.014545059,0.008738795,0.005269316
"cds.comp134173_c1_seq3|m.22486",0.011534663,0.00077159,0.013118859,0.00901467,0.00735186,0.010042214,0.014545059,0.008738795,0.005269316
"cds.comp134173_c1_seq4|m.22487",0.011534663,0.00077159,0.013118859,0.00901467,0.00735186,0.010042214,0.014545059,0.008738795,0.005269316
"cds.comp134174_c0_seq2|m.22489",3.3885e-05,3.0406e-05,0.00038662,0.006003422,0,0.000220323,1.0438e-05,0.000692637,0.000907348
"cds.comp134185_c0_seq1|m.22491",0.000941063,0.015638434,0.002582643,0.003393756,0.002486304,0.002601177,0.002538956,0.022921759,0.007261773
"cds.comp134185_c0_seq2|m.22492",0.000941063,0.015638434,0.002582643,0.003393756,0.002486304,0.002601177,0.002538956,0.022921759,0.007261773
"cds.comp134185_c1_seq1|m.22493",1.2245e-05,6.1007e-05,0.000157383,1.1535e-05,1.0174e-05,8.525e-06,8.506e-06,2.3753e-05,8.8966e-05
"cds.comp134200_c0_seq1|m.22516",0.139296383,0.150083944,0.11056691,0.107836373,0.137431631,0.148810406,0.16667246,0.14811732,0.113440179
"cds.comp134200_c0_seq3|m.22517",0.282260102,0.306276752,0.214856002,0.209140086,0.27958092,0.307553608,0.317789356,0.305794655,0.201552744
"cds.comp134214_c0_seq1|m.22545",0.005179477,0.006178503,0.006945125,0.003811357,0.00614901,0.006959494,0.004001831,0.006672467,0.000735682
"cds.comp134214_c1_seq1|m.22546",0.009105488,0.016084885,0.014252584,0.01132172,0.009625516,0.008308432,0.027436818,0.012662485,0.010501484
"cds.comp134214_c1_seq3|m.22547",0.009105488,0.016084885,0.014252584,0.01132172,0.009625516,0.008308432,0.027436818,0.012662485,0.010501484
"cds.comp134214_c1_seq5|m.22548",0.009105488,0.016084885,0.014252584,0.01132172,0.009625516,0.008308432,0.027436818,0.012662485,0.010501484
"cds.comp134214_c1_seq7|m.22549",0.009105488,0.016084885,0.014252584,0.01132172,0.009625516,0.008308432,0.027436818,0.012662485,0.010501484
"cds.comp134221_c0_seq1|m.22556",0.00877107,0.017494427,0.005562677,0.011291411,0.006367529,8.8935e-05,9.4575e-05,0.000811022,0.010795371
"cds.comp134221_c0_seq2|m.22558",0.014821815,0.035170517,0.008696956,0.020363408,0.009235958,0.003811774,0.00233312,0.004437094,0.022026697
"cds.comp134222_c0_seq1|m.22560",0.52664955,0.503012345,0.573388147,0.438671545,0.466951843,0.602521348,0.497801961,0.707732526,0.471981673
"cds.comp134222_c1_seq1|m.22561",0.224925502,0.195566032,0.208937682,0.206386266,0.230804753,0.203633198,0.198788401,0.329509725,0.176896569
"cds.comp134251_c0_seq1|m.22591",0.005035297,0.010653586,0.006052797,0.00455662,0.002082685,0.006171837,0.000782648,0.002951129,0.003150332
"cds.comp134251_c0_seq2|m.22592",0.005035297,0.010653586,0.006052797,0.00455662,0.002082685,0.006171837,0.000782648,0.002951129,0.003150332
"cds.comp134255_c0_seq1|m.22593",0.004656442,0.016104896,0.005341343,0.003701807,0.000212286,0.004930881,0.00050783,0.004524426,0.003965189
"cds.comp134255_c0_seq2|m.22594",0.004656442,0.016104896,0.005341343,0.003701807,0.000212286,0.004930881,0.00050783,0.004524426,0.003965189
"cds.comp134259_c0_seq1|m.22599",0.001457529,0.000724116,4.3263e-05,0.000222863,0.000814702,0.000109498,1.3996e-05,0.000170556,0.000692736
"cds.comp134259_c0_seq2|m.22600",0.001457529,0.000724116,4.3263e-05,0.000222863,0.000814702,0.000109498,1.3996e-05,0.000170556,0.000692736
"cds.comp134259_c0_seq3|m.22601",0.001457529,0.000724116,4.3263e-05,0.000222863,0.000814702,0.000109498,1.3996e-05,0.000170556,0.000692736
"cds.comp134259_c0_seq4|m.22602",0.001457529,0.000724116,4.3263e-05,0.000222863,0.000814702,0.000109498,1.3996e-05,0.000170556,0.000692736
"cds.comp134261_c0_seq1|m.22603",0.003551084,5.3965e-05,0.003531268,0.00417742,0.006518778,0.009046722,0.01331528,0.000603778,0.010352675
"cds.comp134261_c1_seq1|m.22604",0.004419771,0.000689,0.002322093,0.003116233,0.002820635,0.004255528,0.00233636,0.003141198,0.002136833
"cds.comp134261_c1_seq2|m.22605",0.005047127,0.00481126,0.004591614,0.003945731,0.003764067,0.004726997,0.005722574,0.004402631,0.004841407
"cds.comp134261_c1_seq2|m.22606",0.004419771,0.000689,0.002322093,0.003116233,0.002820635,0.004255528,0.00233636,0.003141198,0.002136833
"cds.comp134261_c3_seq1|m.22607",0.008719398,0.003307368,0.002786307,0.000108036,0.004209038,0.001745966,0,0.002528937,0.007506958
"cds.comp134261_c3_seq2|m.22608",0.008719398,0.003307368,0.002786307,0.000108036,0.004209038,0.001745966,0,0.002528937,0.007506958
"cds.comp134266_c0_seq1|m.22616",0.000412664,0.00205256,0.001128033,0.000337316,0.00112204,0.000223545,0.00080319,4.8356e-05,0.00204031
"cds.comp134266_c0_seq2|m.22617",0.000412664,0.00205256,0.001128033,0.000337316,0.00112204,0.000223545,0.00080319,4.8356e-05,0.00204031
"cds.comp134267_c0_seq2|m.22619",0.006453522,0.002601043,0.01599856,0.008263036,0.016509304,0.004328854,0.013199391,0.016438428,0.015269313
"cds.comp134267_c0_seq4|m.22621",0.006453522,0.002601043,0.01599856,0.008263036,0.016509304,0.004328854,0.013199391,0.016438428,0.015269313
"cds.comp134267_c0_seq5|m.22622",0.006453522,0.002601043,0.01599856,0.008263036,0.016509304,0.004328854,0.013199391,0.016438428,0.015269313
"cds.comp134275_c0_seq1|m.22631",0.00192809,0.001731698,0.029869147,0.003198202,0.002355072,0.002960944,0.015483582,0.003296231,0.008540643
"cds.comp134275_c0_seq2|m.22632",0.001392393,0.00155971993333333,0.003885049,0.002329864,0.001755486,0.002051749,0.003068154,0.002153638,0.001254284
"cds.comp134276_c0_seq1|m.22633",0.144427602,0.295110653,0.281444871,0.219252467,0.256598029,0.080501779,0.260824518,0.354897952,0.309677416
